X11.PDX8.ccRCC.htseq2	X17.PDX2.2180.P1.htseq2	X26.PDX2.2181.P1.htseq2	X29.PDX2.2192.P1.htseq2	X2.PDX2.normal.htseq2	X34.PDX2.2194.P1.htseq2	X4.PDX3.normal.htseq2	X6.PDX4.ccRCC.htseq2	X7.PDX5.ccRCC.htseq2	X8.PDX5.normal.htseq2
PPP3CC	191.372360925051	115.859400175248	136.900930219187	118.7037645226	214.544268899583	106.350286029987	268.616287152071	180.300051003596	232.03387855586	158.76296433934
LIF	110.821528042389	965.120051945267	1766.73010808727	857.015091113715	267.216813958762	1070.98061478636	341.428027991826	61.6410430781523	6.75826830745222	678.210721449607
GPATCH8	429.433421164257	344.203654889571	363.4955733406	369.155663295557	461.848291433534	334.837228672538	485.083624783776	409.912936469713	459.562244906751	371.474508793989
RPL18	5349.7040411944	7537.61010266344	10482.3626052312	9888.9366906135	3724.33434455025	8019.47625594872	3374.92258216704	5586.21952895755	7461.12821142725	3791.81448810462
MTCH2	648.511164099906	948.247323764405	813.144318284653	953.543427099125	668.684383007383	908.962600912547	938.681091366577	1169.63879240794	923.63000201847	994.195262124992
MTCH1	2118.43559855104	1579.28735772862	1955.55897735511	1717.94349314576	1734.33989829004	1689.97251394526	2357.52609529803	1319.11832187246	1588.19305225127	1784.9273078151
TIAL1	823.465520870529	1103.47642302833	1297.0182957835	1095.72705713169	733.561542165641	1105.04594078034	691.711537977677	695.002760706167	973.19063627312	718.286809535266
FUBP3	568.473393847069	400.446082159108	390.639723297852	418.724268261039	554.988767452814	407.122188708545	491.97122189024	380.633441007591	511.375635263885	403.843656863175
FUBP1	843.474963433738	1206.96248920428	666.801944602074	778.748872747165	808.073922981065	1074.30406122479	721.229811291091	416.077040777528	646.541001412929	428.505864915888
MARCO	21.0355678228609	0	0	0	16.0587027619448	0	7.87153955024383	6.16410430781523	11.2637805124204	9.24832801976737
SAP30	241.139436018161	320.581835436365	260.81987567621	272.627327310147	99.563957124058	394.659264564405	39.3576977512192	224.989807235256	290.605537220446	46.2416400988369
MARC2	1272.908384598	579.297000876238	630.216351181429	780.053309719941	571.047470214759	653.888086762499	719.26192640353	716.577125783521	1808.96315029471	864.718669848249
SMPD4	287.31507270249	399.321233613718	565.306427370608	421.33314220659	276.852035615929	342.314983159021	267.63234470829	249.646224466517	259.066951785668	303.653436649029
SMPD1	365.300592436023	196.848495443382	240.756808316501	270.018453364595	455.424810328756	246.765898053955	433.918617707191	466.930901317004	281.594512810509	778.400941663754
TTC28	486.896435704755	122.608491447592	154.603636713047	142.183630032565	414.956879368655	146.231643291232	273.535999370973	516.243735779526	448.298464394331	652.0071253936
PATL1	338.108273055252	349.827897616524	304.486551694398	326.109243193955	353.291460762787	336.498951891756	383.737553074387	298.959058929039	455.056732701783	345.270912737982
ENO1	24881.9983586655	38126.7414460196	34585.1875868386	35148.0542314445	8965.89492604905	26635.7614808541	10864.6924642241	24927.6378208048	25489.9352996073	9009.41287925671
ENO2	1822.91152377133	2131.58799351548	3362.33405340055	2945.4186845278	245.376978202517	2610.56717739234	160.382618336218	2058.81083881029	835.772514021591	226.584036484301
CFD	88.7598349598764	37.1200019978949	16.5225260609364	49.5686049654812	161.871723840404	51.513419795775	43.2934675263411	249.646224466517	137.418122251529	32.3691480691858
OBSCN	295.524074779704	1157.46915320709	2686.09066533508	1820.99401399505	434.227322682989	1493.88917407748	537.232574304142	237.318015850886	295.111049425414	803.063149716467
MCL1	2903.42142218463	1686.14796954074	1865.86526445288	2100.14352616907	7097.30427266914	1522.13846880419	4905.93702468947	3404.12660399096	2946.60498204917	4656.53315795287
SORBS1	430.459546423909	3498.27897616524	3299.78449045557	3374.57844857105	505.527962946024	3841.07322122368	575.60632961158	306.664189313808	709.618172282483	280.53261659961
SORBS3	571.038706996199	89.9878836312603	121.558584591175	74.3529074482218	603.164875738648	68.9615135975698	602.172775593653	470.012953470911	475.33153762414	371.474508793989
SORBS2	702.895802861449	442.065478338566	305.666732127323	429.159764043245	750.904941148541	488.546626450254	472.29237301463	613.328378627616	714.123684487451	779.942329667048
FBXO18	539.74188657682	517.430330879747	686.865011961783	598.736570504102	558.842856115681	544.214354294075	627.755279131946	698.084812860075	533.903196288725	742.949017587979
FKBP15	417.632980678262	422.943053066923	427.225316718497	476.119495063175	368.065467303776	467.775086210022	313.877639565973	607.1642743198	502.364610853948	326.774256698447
UBE2J1	809.099767235405	595.044880511709	424.864955852649	474.815058090399	541.49945713278	525.935398882671	492.95516433402	513.161683625618	585.716586645859	533.320249139918
FKBP10	541.794137096124	615.292154328742	948.865068070916	256.974083636837	367.423119193298	943.858788516136	163.33444566756	104.789773232859	459.562244906751	255.870408546897
FBXO11	760.871880031773	242.967285804403	238.396447450653	190.44779802527	665.472642454994	217.68574171763	671.048746658287	493.128344625219	497.85909864898	547.192741169569
FBXO17	1318.5709586525	1001.11520539777	1392.61291085035	1164.86221668881	184.996255817605	1070.14975317675	274.519941814754	1328.36447833418	655.552025822865	379.181448810462
BCLAF1	1500.70819224068	1095.60248321059	834.387566077286	714.83146108115	1850.60490628652	918.932940227858	1580.21156471145	1000.12592394302	970.937880170636	1416.5355750277
PLA2G6	248.835375465549	134.98182544689	247.837890914045	148.705814896444	342.371542884664	164.510598702636	303.054272684388	152.561581618427	344.671683680063	901.711981927319
GHITM	2486.30150413619	2199.07890623892	1485.84716505135	1670.98376212583	2097.26658071	1985.75924696617	3426.08758924363	2197.50318573613	1957.64505305866	2763.70868990715
OSGIN2	185.728671996967	393.696990886764	323.369438621183	290.889444929008	314.108226023641	391.335818125968	344.379855323168	243.482120158702	295.111049425414	249.704856533719
FKBP1A	1466.33299604235	1166.46794157021	1130.61285474122	1164.86221668881	1469.05012866271	1099.22990951307	1387.35884573048	1772.17998849688	1698.57810127299	1803.42396385464
UNC50	332.464584127167	224.969709078151	147.522554115503	210.014352616907	380.270081402854	217.68574171763	403.416401949996	314.369319698577	292.85829332293	245.080692523835
MAP1B	424.815857495824	203.597586715726	346.973047279663	131.748134250358	667.399686786428	255.074514150047	605.124602924995	1342.23371302677	1054.28985596255	729.076525558328
UNC5B	276.027694846321	218.220617805806	48.387397749885	41.7419831288263	134.893103200337	52.3442814053843	251.889265607803	164.889790234057	214.011829735987	291.322332622672
MAP1S	225.234494493559	238.46789162284	284.42348433469	211.318789589683	172.149293608049	246.765898053955	253.857150495364	212.661598619626	155.440171071401	121.76965226027
RPL18A	1574.07614830578	3782.8656581491	6317.50585744231	5610.38341990881	1293.0467463918	3774.60429245494	979.022731561577	1436.23630372095	2146.87656566732	1656.99210354165
CLEC18B	372.483469253585	159.728493445487	331.630701651651	129.139260304806	86.7169949145022	171.157491579511	161.366560779999	654.936082705368	450.551220496815	103.272996220736
BORCS7	453.547364766073	95.6121263582141	96.7747954997701	125.225949386479	311.53883358173	117.151486954908	379.801783299265	470.012953470911	500.111854751464	342.188136731393
EPB41L1	658.772416696423	85.4884894496973	93.234254200998	147.401377923668	1249.36707487931	110.504594078034	911.130702940724	727.364308322197	684.837855155158	992.653874121698
EPB41L3	473.043744699457	43.8690932702394	17.7027064938604	220.449848399114	479.834038526912	85.5787457897553	691.711537977677	718.118151860475	889.838660481209	459.333624981779
EPB41L2	593.100400078711	364.450928706604	330.450521218727	266.105142446268	937.828241297579	302.433625897776	468.356603239508	465.38987524005	412.254366754585	531.778861136624
EPB41L5	590.535086929582	277.837590711516	218.333380090945	200.883293807476	1027.11462865399	223.501772984895	1163.01996854853	231.153911543071	236.539390760828	975.698606085458
ACSS2	326.307832569256	273.338196529953	363.4955733406	414.810957342711	455.424810328756	421.246836071902	794.041552130847	1114.1618536376	756.926050434649	716.745421531971
ACSS1	708.539491789533	669.284884507498	846.189370406526	696.569343462289	840.191328504954	686.291689537261	1563.48454316718	853.72844663241	1676.05054024815	1294.76592276743
KIDINS220	1333.96283754727	481.435177427243	279.702762602994	373.068974213885	1184.48991572105	460.297331723538	1137.43746501023	454.602692701373	1043.02607545013	746.031793594568
PCOLCE2	1167.73054548369	79.8642467227435	84.9729911705298	35.2197982649472	619.223578500593	110.504594078034	478.196027677313	78.5923299246442	538.408708493694	655.089901400189
MAGEH1	341.186648834207	75.3648525411805	71.9910064083655	58.699663774912	349.43737209992	73.1158216456162	286.327251140119	90.9205385402747	166.703951583821	255.870408546897
RNF170	346.317275132466	93.3624292674325	69.6306455425175	95.2238990126349	344.940935326575	121.305795002954	249.921380720242	476.177057778727	373.957513012356	325.232868695153
PCNA	594.639587968189	869.507925587053	652.639779406986	650.914049415135	465.702380096401	668.012734125857	338.476200660485	668.805317397953	405.496098447133	383.805612820346
ZBTB7A	336.569085165774	434.191538520831	1365.4687608931	883.103830569231	639.778718035883	588.250019603366	982.958501336699	943.107959095731	633.024464798025	1160.66516648081
ZBTB7B	299.115513188485	583.796395057801	675.063207632542	519.165915164777	408.533398263877	592.404327651413	641.530473344872	371.387284545868	400.990586242165	439.29558093895
PCNP	1732.61250092198	998.865508306989	881.594783394247	834.839662576526	1267.99517008317	1016.97461016175	1132.51775279133	875.302811709763	1308.85129554325	736.783465574801
PCNT	222.156118714604	155.229099263924	239.576627883577	193.056671970822	285.844909162618	141.246473633577	251.889265607803	257.351354851286	200.495293121083	314.443152672091
DNPH1	817.308769312619	1282.32734174546	1203.78404158251	1507.92914052885	451.570721665889	1469.79418739881	713.358271740847	1297.54395679511	1425.99461287242	926.374189980032
ILF3	1855.23446945036	2230.57466550986	3610.17194431459	2864.5435922157	1690.66022677755	2118.69710450365	2009.21047019974	1767.55691026602	1626.4899059935	2062.37714840812
ILF2	837.318211875828	1462.30310900798	1208.5047633142	1083.98712437671	906.353183884167	1272.87998592141	1338.16172354145	1050.9797844825	894.344172686177	984.946934105225
BOK	277.566882735798	331.830320890272	278.52258217007	319.587058330076	300.618915703608	437.033206654479	460.485063689264	540.900153010787	324.396878757707	400.760880856586
DENND2D	270.384005918236	790.7685274097	721.090244516579	860.928402032042	291.626042156918	791.811113957639	255.825035382925	540.900153010787	360.440976397452	299.029272639145
PPT1	1273.42144722782	1200.21339793193	752.955116205528	838.752973494853	944.251722402357	918.102078618249	915.066472715846	886.08999424844	1198.46624652153	578.020501235461
SAFB	789.090324672196	778.395193410401	1114.09032868028	1027.89633454735	745.766156264719	827.538163170838	880.628487183529	872.220759555855	660.057538027834	960.284726052512
PPP1R26	298.089387928833	508.431542516621	666.801944602074	520.470352137553	368.065467303776	522.611952444234	407.352171725118	434.569353700974	464.067757111719	309.818988662207
PPP1R21	649.024226729732	236.218194532058	283.243303901766	298.716066765663	461.205943323056	257.567098978875	354.219279760972	516.243735779526	738.904001614776	433.130028925772
NGLY1	277.566882735798	354.327291798087	311.567634291943	292.193881901784	344.298587216097	422.908559291121	318.797351784875	194.16928569618	238.792146863312	385.34700082364
ZCCHC24	95.4296491476127	105.735763266731	142.801832383807	164.359058569753	231.887667882484	158.694567435371	129.880402579023	107.871825386767	90.1102440993629	177.259620378875
NPR1	276.027694846321	1.12484854539075	7.08108259754415	1.30443697277582	1163.29242807528	1.66172321921855	818.640113225359	104.789773232859	292.85829332293	944.870846019566
KCP	204.711989300524	91.112732176651	205.35139532878	164.359058569753	326.955188233197	138.753888804749	263.696574933168	101.707721078951	112.637805124204	383.805612820346
RABEP2	201.633613521569	211.471526533462	348.153227712587	259.582957582388	246.661674423473	242.611590005908	268.616287152071	396.043701777129	157.692927173885	297.48788463585
OTULIN	306.811452635873	448.814569610911	403.621708060017	464.379562308192	195.916173695727	473.591117477287	183.99723698695	285.089824236454	191.484268711146	174.176844372286
ANKS1A	227.799807642688	195.723646897991	152.243275847199	176.098991324736	612.800097395815	192.759893429352	614.964027362799	188.005181388365	367.199244704904	448.543908958718
ADAM10	1287.27413823312	469.061843427944	321.009077755335	387.417780914419	1497.31344552374	540.060046246029	887.516084289992	850.646394478502	968.685124068152	867.801445854838
ADAM15	372.483469253585	1150.72006193474	1487.02734548427	1022.67858665624	646.202199140661	1002.01910118879	644.482300676214	550.14630947251	344.671683680063	366.850344784106
ADAM17	298.602450558659	265.464256712218	290.32438649931	204.796604725804	312.181181692208	256.736237369266	312.893697122192	318.992397929438	223.022854145923	302.112048645734
HAGH	492.54012463284	283.46183343847	295.045108231006	406.984335506056	512.593792161279	362.255661789644	907.194933165602	1032.48747155905	975.443392375604	602.682709288174
G3BP1	870.154220184684	1245.20733974756	752.955116205528	911.801443970299	677.034908443595	1110.03111043799	749.764142160725	588.671961396355	648.793757515413	480.913057027903
NEPRO	337.595210425426	337.454563617226	290.32438649931	328.718117139507	348.795023989442	317.389134870743	424.079193269386	328.238554391161	328.902390962675	380.722836813757
NDEL1	274.488506956843	77.614549631962	115.657682426554	109.572705713169	281.990820499751	79.7627145224904	326.668891335119	161.80773808015	299.616561630382	183.425172392053
UCP2	239.087185498858	447.68972106552	619.594727285113	344.371360812817	449.643677334456	407.122188708545	296.166675577924	574.80272670377	286.100025015477	157.221576336045
PCSK6	1387.32135104917	2246.32254514533	2042.89232939149	2272.32920657548	73.8700327049463	2165.22535464177	56.0847192954873	260.433407005194	865.058343353884	63.196908135077
PCSK7	213.94711663739	296.960015983159	402.441527627093	343.066923840041	292.268390267396	305.757072336213	269.600229595851	520.866814010387	301.869317732866	308.277600658912
PCSK5	174.441294140797	869.507925587053	794.261431357869	922.236939752506	104.70274200788	628.962238474221	97.4103019342674	50.8538605394757	193.73702481363	101.731608217441
TC2N	139.039972682812	269.963650893781	171.126162773984	298.716066765663	380.270081402854	301.602764288167	304.038215128168	126.364138310212	38.2968537422293	123.311040263565
PLTP	109.282340152911	14.6230310900798	84.9729911705298	30.0020503738439	495.250393178379	24.094986678669	298.134560465485	237.318015850886	362.693732499936	639.676021367243
FKBP9P1	7.18287681756225	4588.25721664888	4051.55942622818	3675.90338928226	34.6867979658009	3436.44361734396	9.83942443780479	0	6.75826830745222	3.08277600658912
USE1	303.220014227092	384.698202523638	599.531659925405	453.944066525986	149.024761630848	386.350648468313	194.820603868535	289.712902467316	382.968537422293	181.883784388758
CDC34	475.609057848586	462.3127521556	701.027177156871	542.645780674742	333.378669337975	595.72777408985	356.187164648533	698.084812860075	495.606342546496	557.982457192631
CDC37	1866.00878467671	2265.44497041698	3727.00980717407	3084.99344061482	1555.76712357722	2305.64096666574	1736.65841327255	2115.82880365758	1899.07339439407	1709.39929565367
